INSTANCETYPEOFFERINGS	c6g.metal	us-east-2	region
INSTANCETYPEOFFERINGS	r5d.8xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	m5a.16xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	c6g.xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	r6gd.2xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	m5d.8xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	c6gn.2xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	c5ad.12xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	r5ad.16xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	p3.16xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	m5dn.metal	us-east-2	region
INSTANCETYPEOFFERINGS	c6i.metal	us-east-2	region
INSTANCETYPEOFFERINGS	c5n.18xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	c6g.8xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	t4g.large	us-east-2	region
INSTANCETYPEOFFERINGS	r6i.2xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	r6gd.xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	r4.16xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	t3.small	us-east-2	region
INSTANCETYPEOFFERINGS	c6i.4xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	r4.large	us-east-2	region
INSTANCETYPEOFFERINGS	r5b.metal	us-east-2	region
INSTANCETYPEOFFERINGS	d2.2xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	r5dn.24xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	t2.2xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	m6gd.4xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	r5a.16xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	g4ad.16xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	t4g.small	us-east-2	region
INSTANCETYPEOFFERINGS	m6g.4xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	a1.xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	inf1.xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	m5dn.2xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	c4.2xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	c5d.18xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	c5ad.4xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	r5n.metal	us-east-2	region
INSTANCETYPEOFFERINGS	m5ad.12xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	c5d.24xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	h1.2xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	m5ad.8xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	c5.4xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	r6i.4xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	t3a.large	us-east-2	region
INSTANCETYPEOFFERINGS	i2.2xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	m5.8xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	c5.24xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	c6gd.medium	us-east-2	region
INSTANCETYPEOFFERINGS	p2.16xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	p3.2xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	m4.4xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	i3en.large	us-east-2	region
INSTANCETYPEOFFERINGS	t3.large	us-east-2	region
INSTANCETYPEOFFERINGS	m6i.4xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	c5d.large	us-east-2	region
INSTANCETYPEOFFERINGS	c5ad.xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	h1.16xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	c6gn.large	us-east-2	region
INSTANCETYPEOFFERINGS	r5.metal	us-east-2	region
INSTANCETYPEOFFERINGS	r5a.12xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	r4.xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	r6i.8xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	c5ad.8xlarge	us-east-2	region
INSTANCETYPEOFFERINGS	c5n.large	us-east-2	region
INSTANCETYPEOFFERINGS	m5d.2xlarge	us-east-2	region
